Course Code,SIS Student ID,Attendance,Class Date
EGR  2302 05 in 04/105,141219,present,2024-02-08
EGR  2302 05 in 04/105,150423,present,2024-02-08
EGR  2302 05 in 04/105,138507,present,2024-02-08
ENG  1301 16 in 11/101,157239,absent,2024-02-08
ENG  1301 16 in 11/101,157493,present,2024-02-08
ENG  1301 16 in 11/101,153151,absent,2024-02-08
ENG  1301 16 in 11/101,159455,absent,2024-02-08
ENG  1301 16 in 11/101,156373,absent,2024-02-08
ENG  1301 16 in 11/101,154097,absent,2024-02-08
ENG  1301 16 in 11/101,148563,present,2024-02-08
EGR  2302 07 in 04/104,136965,present,2024-02-08
EGR  2302 07 in 04/104,142636,present,2024-02-08
EGR  2302 07 in 04/104,137719,present,2024-02-08
ENG  1301 19 in 04/002,121429,present,2024-02-08
ENG  1301 19 in 04/002,153179,present,2024-02-08
ENG  1301 19 in 04/002,118375,present,2024-02-08
ENG  1301 19 in 04/002,153112,present,2024-02-08
ENG  1301 19 in 04/002,142818,present,2024-02-08
ENG  1301 19 in 04/002,156522,present,2024-02-08
ENG  1301 19 in 04/002,113185,present,2024-02-08
ENG  1301 19 in 04/002,145287,present,2024-02-08
ENG  1301 19 in 04/002,155996,present,2024-02-08
ENG  1301 19 in 04/002,157406,present,2024-02-08
ENG  1301 19 in 04/002,122597,present,2024-02-08
ENG  1301 19 in 04/002,139237,present,2024-02-08
ENG  1301 19 in 04/002,139749,present,2024-02-08
ENG  1301 19 in 04/002,150106,present,2024-02-08
ENG  1301 19 in 04/002,157212,present,2024-02-08
ENG  1301 19 in 04/002,146665,absent,2024-02-08
ENG  1301 18 in 04/003,147828,present,2024-02-08
ENG  1301 18 in 04/003,120999,present,2024-02-08
ENG  1301 18 in 04/003,151454,present,2024-02-08
ENG  1301 19 in 04/002,148821,present,2024-02-08
ENG  1301 18 in 04/003,146050,present,2024-02-08
ENG  1301 19 in 04/002,156740,present,2024-02-08
ENG  1301 19 in 04/002,120962,present,2024-02-08
EGR  2302 08 in 04/004,120102,present,2024-02-08
EGR  2302 08 in 04/004,122672,present,2024-02-08
EGR  2302 08 in 04/004,124433,present,2024-02-08
EGR  2302 08 in 04/004,141472,present,2024-02-08
EGR  2302 08 in 04/004,109268,present,2024-02-08
EGR  2302 08 in 04/004,140999,present,2024-02-08
EGR  2302 08 in 04/004,122422,present,2024-02-08
EGR  2302 08 in 04/004,122671,present,2024-02-08
EGR  2302 08 in 04/004,122683,present,2024-02-08
EGR  2302 08 in 04/004,118609,present,2024-02-08
EGR  2302 08 in 04/004,122373,present,2024-02-08
EGR  2302 08 in 04/004,120640,present,2024-02-08
EGR  2302 08 in 04/004,138755,absent,2024-02-08
EGR  2302 08 in 04/004,120895,present,2024-02-08
EGR  2302 08 in 04/004,99758,present,2024-02-08
EGR  2302 08 in 04/004,121857,present,2024-02-08
EGR  2302 08 in 04/004,121535,present,2024-02-08
EGR  2302 08 in 04/004,120406,present,2024-02-08
EGR  2302 08 in 04/004,121160,present,2024-02-08
ENG  1301 19 in 04/002,151962,present,2024-02-08
ENG  1301 15 in 06/111,147705,present,2024-02-08
ENG  1301 18 in 04/003,150450,present,2024-02-08
ENG  1301 18 in 04/003,144021,present,2024-02-08
EGR  2302 07 in 04/104,144428,present,2024-02-08
EGR  2302 07 in 04/104,140655,late,2024-02-08
EGR  2302 07 in 04/104,120063,present,2024-02-08
EGR  2302 07 in 04/104,103660,present,2024-02-08
EGR  2302 07 in 04/104,123476,present,2024-02-08
EGR  2302 07 in 04/104,148791,present,2024-02-08
EGR  2302 07 in 04/104,139936,present,2024-02-08
EGR  2302 07 in 04/104,117027,present,2024-02-08
EGR  2302 07 in 04/104,117611,present,2024-02-08
EGR  2302 07 in 04/104,124749,present,2024-02-08
EGR  2302 07 in 04/104,121363,present,2024-02-08
EGR  2302 07 in 04/104,97990,absent,2024-02-08
EGR  2302 07 in 04/104,117557,present,2024-02-08
EGR  2302 07 in 04/104,143296,present,2024-02-08
EGR  2302 07 in 04/104,116538,present,2024-02-08
EGR  2302 07 in 04/104,124416,present,2024-02-08
EGR  2302 07 in 04/104,119742,absent,2024-02-08
EGR  2302 07 in 04/104,88948,absent,2024-02-08
EGR  2302 07 in 04/104,109903,present,2024-02-08
EGR  2302 07 in 04/104,140934,present,2024-02-08
ENG  1301 18 in 04/003,152235,present,2024-02-08
EGR  2302 07 in 04/104,119548,present,2024-02-08
EGR  2302 07 in 04/104,142652,present,2024-02-08
ENG  1301 18 in 04/003,148011,present,2024-02-08
ENG  1301 18 in 04/003,148805,present,2024-02-08
ENG  1301 18 in 04/003,145458,present,2024-02-08
ENG  1301 18 in 04/003,147475,present,2024-02-08
ENG  1301 18 in 04/003,145031,present,2024-02-08
ENG  1301 18 in 04/003,123860,absent,2024-02-08
ENG  1301 18 in 04/003,146270,present,2024-02-08
ENG  1301 18 in 04/003,147429,present,2024-02-08
ENG  1301 18 in 04/003,156187,present,2024-02-08
ENG  1301 18 in 04/003,149557,present,2024-02-08
ENG  1301 18 in 04/003,145631,present,2024-02-08
ENG  1301 18 in 04/003,146868,present,2024-02-08
ENG  1301 18 in 04/003,146853,present,2024-02-08
EGR  2302 07 in 04/104,120355,present,2024-02-08
EGR  2302 07 in 04/104,120888,present,2024-02-08
EGR  2302 07 in 04/104,124013,present,2024-02-08
EGR  2302 07 in 04/104,120748,present,2024-02-08
EGR  2302 07 in 04/104,140895,present,2024-02-08
EGR  2302 07 in 04/104,136406,present,2024-02-08
EGR  2302 07 in 04/104,119691,present,2024-02-08
ENG  1301 15 in 06/111,145152,present,2024-02-08
ENG  1301 15 in 06/111,154200,present,2024-02-08
ENG  1301 15 in 06/111,144328,present,2024-02-08
BAI  3399 01 in 09/104,94894,present,2024-02-08
BAI  3399 01 in 09/104,100961,present,2024-02-08
BAI  3399 01 in 09/104,111532,present,2024-02-08
BAI  3399 01 in 09/104,101151,present,2024-02-08
BAI  3399 01 in 09/104,105001,present,2024-02-08
BAI  3399 01 in 09/104,88530,present,2024-02-08
BAI  3399 01 in 09/104,104132,present,2024-02-08
CSC  3315 02 in 04/104,77045,present,2024-02-08
CSC  3315 02 in 04/104,101112,present,2024-02-08
CSC  3315 02 in 04/104,93073,present,2024-02-08
CSC  3315 02 in 04/104,100820,present,2024-02-08
CSC  3315 02 in 04/104,87281,present,2024-02-08
CSC  3315 02 in 04/104,97132,present,2024-02-08
CSC  3315 02 in 04/104,113754,present,2024-02-08
CSC  3315 02 in 04/104,83892,present,2024-02-08
CSC  3315 02 in 04/104,83185,present,2024-02-08
CSC  3315 02 in 04/104,80181,absent,2024-02-08
CSC  3315 02 in 04/104,143277,present,2024-02-08
CSC  3315 02 in 04/104,120728,present,2024-02-08
BAI  3399 01 in 09/104,103033,present,2024-02-08
CSC  3315 02 in 04/104,122770,present,2024-02-08
BAI  3399 01 in 09/104,120501,present,2024-02-08
BAI  3399 01 in 09/104,100868,present,2024-02-08
ENG  1301 12 in 04/007,154131,late,2024-02-08
ENG  1301 12 in 04/007,150983,present,2024-02-08
ENG  1301 12 in 04/007,150599,present,2024-02-08
ENG  1301 12 in 04/007,151257,present,2024-02-08
ENG  1301 12 in 04/007,149416,present,2024-02-08
ENG  1301 12 in 04/007,153500,present,2024-02-08
ENG  1301 12 in 04/007,159421,late,2024-02-08
ENG  1301 12 in 04/007,148695,present,2024-02-08
BAI  3399 01 in 09/104,101753,present,2024-02-08
BAI  3399 01 in 09/104,95319,present,2024-02-08
BAI  3399 01 in 09/104,113434,present,2024-02-08
BAI  3399 01 in 09/104,99599,present,2024-02-08
BAI  3399 01 in 09/104,121711,present,2024-02-08
BAI  3399 01 in 09/104,84950,present,2024-02-08
BAI  3399 01 in 09/104,100013,present,2024-02-08
BAI  3399 01 in 09/104,84235,present,2024-02-08
BAI  3399 01 in 09/104,100704,present,2024-02-08
BAI  3399 01 in 09/104,110571,present,2024-02-08
BAI  3399 01 in 09/104,103322,present,2024-02-08
BAI  3399 01 in 09/104,100033,present,2024-02-08
ENG  1301 12 in 04/007,150302,present,2024-02-08
CSC  3315 02 in 04/104,100920,present,2024-02-08
CSC  3315 02 in 04/104,86328,present,2024-02-08
CSC  3315 02 in 04/104,101369,present,2024-02-08
AWG  1002 14 in 08B/107,146613,present,2024-02-08
AWG  1002 14 in 08B/107,156241,present,2024-02-08
AWG  1002 14 in 08B/107,155534,present,2024-02-08
AWG  1002 14 in 08B/107,150863,present,2024-02-08
AWG  1002 14 in 08B/107,148609,present,2024-02-08
AWG  1002 14 in 08B/107,156107,present,2024-02-08
AWG  1002 14 in 08B/107,149281,present,2024-02-08
AWG  1002 14 in 08B/107,144364,absent,2024-02-08
AWG  1002 14 in 08B/107,157195,present,2024-02-08
AWG  1002 14 in 08B/107,156257,present,2024-02-08
AWG  1002 14 in 08B/107,157227,present,2024-02-08
AWG  1002 14 in 08B/107,154651,present,2024-02-08
AWG  1002 14 in 08B/107,155579,present,2024-02-08
AWG  1002 14 in 08B/107,156906,present,2024-02-08
AWG  1002 14 in 08B/107,156920,present,2024-02-08
AWG  1002 14 in 08B/107,149336,present,2024-02-08
AWG  1002 14 in 08B/107,149794,present,2024-02-08
AWG  1002 14 in 08B/107,157634,present,2024-02-08
CSC  3315 02 in 04/104,89008,present,2024-02-08
CSC  3315 02 in 04/104,96732,present,2024-02-08
CSC  3315 02 in 04/104,89340,present,2024-02-08
CSC  3315 02 in 04/104,84412,present,2024-02-08
CSC  3315 02 in 04/104,81366,present,2024-02-08
CSC  3315 02 in 04/104,100663,present,2024-02-08
CSC  3315 02 in 04/104,87667,present,2024-02-08
CSC  3315 02 in 04/104,115661,present,2024-02-08
CSC  3315 02 in 04/104,104407,present,2024-02-08
CSC  3315 02 in 04/104,138123,present,2024-02-08
CSC  3315 02 in 04/104,138141,present,2024-02-08
CSC  3315 02 in 04/104,97026,present,2024-02-08
CSC  3315 02 in 04/104,94357,present,2024-02-08
CSC  3315 02 in 04/104,142906,present,2024-02-08
CSC  3315 02 in 04/104,92201,present,2024-02-08
CSC  3315 02 in 04/104,102642,present,2024-02-08
CSC  3315 02 in 04/104,101658,present,2024-02-08
CSC  3315 02 in 04/104,123367,present,2024-02-08
CSC  3315 02 in 04/104,121309,present,2024-02-08
CSC  3315 02 in 04/104,84117,present,2024-02-08
CSC  3315 02 in 04/104,118917,present,2024-02-08
CSC  3315 02 in 04/104,119509,present,2024-02-08
CSC  3315 02 in 04/104,105444,present,2024-02-08
CSC  3315 02 in 04/104,116781,present,2024-02-08
EGR  2302 08 in 04/004,124883,present,2024-02-08
ENG  1301 12 in 04/007,157614,present,2024-02-08
ENG  1301 12 in 04/007,147535,present,2024-02-08
CSC  3324 03 in 04/104,81366,present,2024-02-08
CSC  3324 03 in 04/104,105228,present,2024-02-08
CSC  3324 03 in 04/104,85990,present,2024-02-08
CSC  3324 03 in 04/104,111866,present,2024-02-08
CSC  3324 03 in 04/104,101189,present,2024-02-08
CSC  3324 03 in 04/104,87027,present,2024-02-08
CSC  3324 03 in 04/104,100246,present,2024-02-08
CSC  3324 03 in 04/104,97111,present,2024-02-08
CSC  3324 03 in 04/104,114621,present,2024-02-08
CSC  3324 03 in 04/104,108575,present,2024-02-08
CSC  3324 03 in 04/104,89227,present,2024-02-08
CSC  3324 03 in 04/104,103649,present,2024-02-08
CSC  3324 03 in 04/104,125660,present,2024-02-08
CSC  3324 03 in 04/104,112143,present,2024-02-08
CSC  3324 03 in 04/104,119865,present,2024-02-08
CSC  3324 03 in 04/104,107316,present,2024-02-08
CSC  3324 03 in 04/104,99994,present,2024-02-08
CSC  3324 03 in 04/104,102967,present,2024-02-08
CSC  3324 03 in 04/104,112395,present,2024-02-08
CSC  3324 03 in 04/104,122105,present,2024-02-08
CSC  3324 03 in 04/104,89008,present,2024-02-08
CSC  3324 03 in 04/104,100611,present,2024-02-08
ENG  1301 14 in 08/104,121358,present,2024-02-08
ENG  1301 15 in 06/111,154828,present,2024-02-08
ENG  1301 15 in 06/111,151771,present,2024-02-08
ENG  1301 15 in 06/111,146342,present,2024-02-08
ENG  1301 15 in 06/111,116560,present,2024-02-08
ENG  1301 14 in 08/104,149876,present,2024-02-08
ENG  1301 14 in 08/104,145691,absent,2024-02-08
ENG  1301 14 in 08/104,144082,present,2024-02-08
ENG  1301 14 in 08/104,147914,absent,2024-02-08
ENG  1301 14 in 08/104,159562,present,2024-02-08
ENG  1301 14 in 08/104,117629,absent,2024-02-08
ENG  1301 14 in 08/104,119942,absent,2024-02-08
ENG  1301 14 in 08/104,141478,present,2024-02-08
ENG  1301 14 in 08/104,149739,present,2024-02-08
ENG  1301 14 in 08/104,157328,absent,2024-02-08
ENG  1301 14 in 08/104,146175,present,2024-02-08
ENG  1301 14 in 08/104,119698,present,2024-02-08
ENG  1301 14 in 08/104,149228,present,2024-02-08
ENG  1301 14 in 08/104,151231,present,2024-02-08
ENG  1301 14 in 08/104,156056,present,2024-02-08
ENG  1301 14 in 08/104,114432,present,2024-02-08
ENG  1301 12 in 04/007,145528,present,2024-02-08
CSC  3324 03 in 04/104,120728,present,2024-02-08
CSC  3324 03 in 04/104,100958,present,2024-02-08
ENG  1301 13 in 06/106,149230,late,2024-02-08
ENG  1301 13 in 06/106,144296,late,2024-02-08
ENG  1301 13 in 06/106,145893,present,2024-02-08
ENG  1301 13 in 06/106,150856,absent,2024-02-08
ENG  1301 13 in 06/106,146901,present,2024-02-08
ENG  1301 13 in 06/106,157494,present,2024-02-08
ENG  1301 13 in 06/106,146316,present,2024-02-08
ENG  1301 13 in 06/106,148195,late,2024-02-08
ENG  1301 13 in 06/106,145397,present,2024-02-08
ENG  1301 13 in 06/106,156656,late,2024-02-08
ENG  1301 13 in 06/106,124625,present,2024-02-08
ENG  1301 13 in 06/106,149901,late,2024-02-08
ENG  1301 12 in 04/007,146563,present,2024-02-08
ENG  1301 12 in 04/007,155219,absent,2024-02-08
ENG  1301 12 in 04/007,144369,present,2024-02-08
ENG  1301 12 in 04/007,152026,late,2024-02-08
ENG  1301 12 in 04/007,146858,present,2024-02-08
ENG  1301 12 in 04/007,145892,present,2024-02-08
ENG  1301 12 in 04/007,149549,present,2024-02-08
ENG  1301 13 in 06/106,151695,present,2024-02-08
CSC  3324 03 in 04/104,55403,absent,2024-02-08
ENG  1301 13 in 06/106,149171,present,2024-02-08
ENG  1301 13 in 06/106,149922,present,2024-02-08
CSC  3324 03 in 04/104,104407,present,2024-02-08
CSC  3324 03 in 04/104,101010,present,2024-02-08
CSC  3324 03 in 04/104,85757,present,2024-02-08
CSC  3324 03 in 04/104,101150,present,2024-02-08
CSC  3324 03 in 04/104,113212,present,2024-02-08
CSC  3324 03 in 04/104,103050,present,2024-02-08
CSC  3324 03 in 04/104,99769,present,2024-02-08
CSC  3324 03 in 04/104,100663,present,2024-02-08
CSC  3324 03 in 04/104,96273,present,2024-02-08
CSC  3324 03 in 04/104,81610,present,2024-02-08
CSC  3324 03 in 04/104,87105,present,2024-02-08
CSC  3324 03 in 04/104,82368,present,2024-02-08
CSC  3324 03 in 04/104,100799,present,2024-02-08
CSC  3324 03 in 04/104,90793,present,2024-02-08
ENG  1301 13 in 06/106,146909,present,2024-02-08
ENG  1301 13 in 06/106,145158,present,2024-02-08
ENG  1301 13 in 06/106,150973,present,2024-02-08
ENG  1301 13 in 06/106,146300,present,2024-02-08
ENG  1301 13 in 06/106,119829,present,2024-02-08
ENG  1301 13 in 06/106,119635,present,2024-02-08
AWG  1002 14 in 08B/107,151255,present,2024-02-08
EGR  2302 08 in 04/004,125074,present,2024-02-08
EGR  2302 08 in 04/004,94574,present,2024-02-08
EGR  3331 02 in 07/107,96236,present,2024-02-08
EGR  3331 02 in 07/107,120335,present,2024-02-08
EGR  3331 02 in 07/107,137692,present,2024-02-08
ENG  2302 09 in 08B/217,119246,present,2024-02-08
ENG  2302 09 in 08B/217,143698,present,2024-02-08
ENG  2302 09 in 08B/217,99012,present,2024-02-08
ENG  2302 09 in 08B/217,80273,present,2024-02-08
ENG  2302 09 in 08B/217,119510,present,2024-02-08
EGR  3331 02 in 07/107,98003,present,2024-02-08
ENG  2302 09 in 08B/217,119781,present,2024-02-08
ENG  2302 09 in 08B/217,120227,present,2024-02-08
ENG  2302 09 in 08B/217,135763,present,2024-02-08
ENG  2302 09 in 08B/217,100296,present,2024-02-08
ENG  2302 09 in 08B/217,121884,present,2024-02-08
ENG  2302 09 in 08B/217,115751,present,2024-02-08
ENG  2302 09 in 08B/217,84455,present,2024-02-08
ENG  2302 09 in 08B/217,114113,present,2024-02-08
ENG  2302 09 in 08B/217,114034,present,2024-02-08
ENG  2302 09 in 08B/217,119931,present,2024-02-08
EGR  3331 02 in 07/107,125007,present,2024-02-08
EGR  3331 02 in 07/107,115162,present,2024-02-08
EGR  3331 02 in 07/107,117017,present,2024-02-08
EGR  3331 02 in 07/107,102375,present,2024-02-08
EGR  3331 02 in 07/107,99809,present,2024-02-08
EGR  3331 02 in 07/107,143128,present,2024-02-08
EGR  3331 02 in 07/107,140655,present,2024-02-08
EGR  3331 02 in 07/107,89486,present,2024-02-08
EGR  3331 02 in 07/107,121164,present,2024-02-08
EGR  3331 02 in 07/107,107540,present,2024-02-08
EGR  3331 02 in 07/107,121340,present,2024-02-08
EGR  3331 02 in 07/107,116859,present,2024-02-08
EGR  3331 02 in 07/107,112255,present,2024-02-08
EGR  3331 02 in 07/107,105437,present,2024-02-08
EGR  3331 02 in 07/107,92452,absent,2024-02-08
EGR  3331 02 in 07/107,99342,present,2024-02-08
EGR  3331 02 in 07/107,101751,present,2024-02-08
EGR  3331 02 in 07/107,117644,absent,2024-02-08
EGR  3331 02 in 07/107,119498,present,2024-02-08
EGR  3331 02 in 07/107,101110,present,2024-02-08
EGR  3331 02 in 07/107,94945,present,2024-02-08
EGR  3331 02 in 07/107,84291,present,2024-02-08
ENG  2302 09 in 08B/217,124787,present,2024-02-08
ENG  2302 09 in 08B/217,117380,present,2024-02-08
ENG  2302 09 in 08B/217,143086,present,2024-02-08
ENG  2302 09 in 08B/217,118254,present,2024-02-08
EGR  3306 01 in 07/107,86729,present,2024-02-08
EGR  3306 01 in 07/107,94469,present,2024-02-08
EGR  3306 01 in 07/107,90474,present,2024-02-08
EGR  3306 01 in 07/107,85235,present,2024-02-08
EGR  3306 01 in 07/107,94212,present,2024-02-08
EGR  3306 01 in 07/107,107563,present,2024-02-08
EGR  3306 01 in 07/107,97510,present,2024-02-08
EGR  3306 01 in 07/107,76288,absent,2024-02-08
EGR  3306 01 in 07/107,85581,present,2024-02-08
ENG  2302 07 in 04/108,117299,present,2024-02-08
ENG  2302 07 in 04/108,100459,present,2024-02-08
ENG  2302 07 in 04/108,124804,present,2024-02-08
ENG  2302 07 in 04/108,119835,present,2024-02-08
ENG  2302 07 in 04/108,110679,present,2024-02-08
ENG  2302 07 in 04/108,114741,present,2024-02-08
ENG  2302 07 in 04/108,110612,present,2024-02-08
ENG  2302 07 in 04/108,137735,present,2024-02-08
ENG  2302 07 in 04/108,142226,present,2024-02-08
ENG  2302 07 in 04/108,135475,present,2024-02-08
EGR  3306 01 in 07/107,103882,present,2024-02-08
EGR  3331 02 in 07/107,138261,present,2024-02-08
EGR  3306 01 in 07/107,97726,present,2024-02-08
EGR  3306 01 in 07/107,81045,present,2024-02-08
ENG  2302 09 in 08B/217,121379,present,2024-02-08
ENG  2302 09 in 08B/217,142020,present,2024-02-08
EGR  3306 01 in 07/107,81087,absent,2024-02-08
EGR  3306 01 in 07/107,85192,present,2024-02-08
EGR  3306 01 in 07/107,94638,present,2024-02-08
EGR  3306 01 in 07/107,97862,present,2024-02-08
EGR  3306 01 in 07/107,103700,present,2024-02-08
EGR  3306 01 in 07/107,101777,present,2024-02-08
EGR  3306 01 in 07/107,96123,present,2024-02-08
EGR  3306 01 in 07/107,84633,present,2024-02-08
EGR  3306 01 in 07/107,84396,present,2024-02-08
EGR  3306 01 in 07/107,86033,present,2024-02-08
EGR  3306 01 in 07/107,101318,present,2024-02-08
EGR  3306 01 in 07/107,116839,present,2024-02-08
EGR  3306 01 in 07/107,84370,present,2024-02-08
EGR  3306 01 in 07/107,83420,present,2024-02-08
EGR  3306 01 in 07/107,90329,present,2024-02-08
EGR  3306 01 in 07/107,102773,present,2024-02-08
EGR  3306 01 in 07/107,92764,present,2024-02-08
EGR  3306 01 in 07/107,85570,absent,2024-02-08
EGR  3331 02 in 07/107,101388,present,2024-02-08
EGR  3331 02 in 07/107,99657,absent,2024-02-08
EGR  3331 02 in 07/107,122671,present,2024-02-08
ENG  2320 03 in 06/003,140735,present,2024-02-08
ENG  2320 03 in 06/003,104549,present,2024-02-08
ENG  2320 03 in 06/003,85990,present,2024-02-08
ENG  2320 03 in 06/003,99963,present,2024-02-08
ENG  2320 03 in 06/003,104003,present,2024-02-08
ENG  2320 03 in 06/003,84613,present,2024-02-08
ENG  2320 03 in 06/003,85802,present,2024-02-08
ENG  2320 03 in 06/003,84579,present,2024-02-08
ENG  2320 03 in 06/003,102552,present,2024-02-08
ENG  2320 03 in 06/003,114034,present,2024-02-08
ENG  2320 03 in 06/003,97814,present,2024-02-08
ENG  2320 03 in 06/003,95414,present,2024-02-08
ENG  2320 03 in 06/003,83685,present,2024-02-08
ENG  2320 03 in 06/003,98550,present,2024-02-08
ENG  2320 03 in 06/003,96891,present,2024-02-08
ENG  2320 03 in 06/003,85369,present,2024-02-08
ENG  2320 03 in 06/003,87643,present,2024-02-08
ENG  2320 03 in 06/003,96119,absent,2024-02-08
ENG  2320 03 in 06/003,158660,present,2024-02-08
ENG  2320 03 in 06/003,84826,present,2024-02-08
ENG  2303 09 in 08B/001,138666,present,2024-02-08
ENG  2320 03 in 06/003,83989,present,2024-02-08
ENG  2320 03 in 06/003,85793,present,2024-02-08
ENG  2320 05 in 08/114,83072,present,2024-02-08
ENG  2320 05 in 08/114,84862,present,2024-02-08
ENG  2320 03 in 06/003,142792,present,2024-02-08
ENG  2320 03 in 06/003,87451,present,2024-02-08
ENG  2320 03 in 06/003,99888,present,2024-02-08
ENG  2320 03 in 06/003,117509,present,2024-02-08
ENG  2320 03 in 06/003,120172,present,2024-02-08
ENG  2320 03 in 06/003,123051,present,2024-02-08
ENG  2320 03 in 06/003,137380,present,2024-02-08
ENG  2320 03 in 06/003,143627,present,2024-02-08
ENG  2320 03 in 06/003,112763,present,2024-02-08
ENG  2320 03 in 06/003,86326,absent,2024-02-08
ENG  2320 03 in 06/003,95816,present,2024-02-08
ENG  2320 03 in 06/003,106738,present,2024-02-08
ENG  2320 03 in 06/003,112873,present,2024-02-08
ENG  2320 03 in 06/003,89743,present,2024-02-08
ENG  2320 03 in 06/003,93973,absent,2024-02-08
ENG  2320 03 in 06/003,86758,present,2024-02-08
ENG  2320 03 in 06/003,96180,present,2024-02-08
ENG  2320 03 in 06/003,138270,absent,2024-02-08
ENG  2302 07 in 04/108,142924,present,2024-02-08
ENG  2303 09 in 08B/001,141270,present,2024-02-08
ENG  2303 09 in 08B/001,108025,present,2024-02-08
ENG  2303 08 in 11/105,103649,present,2024-02-08
ENG  2303 08 in 11/105,99482,present,2024-02-08
ENG  2303 08 in 11/105,101666,present,2024-02-08
ENG  2303 08 in 11/105,104356,present,2024-02-08
ENG  2303 08 in 11/105,100676,present,2024-02-08
ENG  2303 08 in 11/105,116839,present,2024-02-08
ENG  2303 08 in 11/105,100220,present,2024-02-08
ENG  2303 08 in 11/105,99863,present,2024-02-08
ENG  2303 08 in 11/105,84347,present,2024-02-08
ENG  2303 08 in 11/105,115431,present,2024-02-08
ENG  2303 08 in 11/105,99876,absent,2024-02-08
ENG  2303 07 in 11/101,101851,present,2024-02-08
ENG  2303 07 in 11/101,140723,present,2024-02-08
ENG  2303 07 in 11/101,144175,absent,2024-02-08
ENG  2303 07 in 11/101,84606,absent,2024-02-08
ENG  2303 07 in 11/101,122242,present,2024-02-08
ENG  2303 07 in 11/101,141705,present,2024-02-08
ENG  2303 07 in 11/101,145773,present,2024-02-08
EGR  3331 02 in 07/107,113826,absent,2024-02-08
ENG  2303 08 in 11/105,158466,present,2024-02-08
ENG  2303 09 in 08B/001,114563,present,2024-02-08
ENG  2303 08 in 11/105,97636,present,2024-02-08
ENG  2303 08 in 11/105,136406,present,2024-02-08
ENG  2303 09 in 08B/001,142998,absent,2024-02-08
ENG  2303 09 in 08B/001,111670,present,2024-02-08
ENG  2303 09 in 08B/001,143128,present,2024-02-08
ENG  2303 09 in 08B/001,139936,present,2024-02-08
ENG  2303 09 in 08B/001,136155,present,2024-02-08
ENG  2303 09 in 08B/001,118463,present,2024-02-08
ENG  2303 09 in 08B/001,136114,present,2024-02-08
ENG  2303 09 in 08B/001,118616,present,2024-02-08
ENG  2303 09 in 08B/001,117732,present,2024-02-08
ENG  2303 09 in 08B/001,119039,present,2024-02-08
ENG  2303 09 in 08B/001,125074,present,2024-02-08
ENG  2303 09 in 08B/001,118871,present,2024-02-08
ENG  2303 09 in 08B/001,121968,present,2024-02-08
ENG  2303 09 in 08B/001,123761,present,2024-02-08
ENG  2303 09 in 08B/001,154006,present,2024-02-08
ENG  2303 08 in 11/105,99888,present,2024-02-08
ENG  2303 08 in 11/105,88105,present,2024-02-08
ENG  2303 08 in 11/105,114277,present,2024-02-08
ENG  2303 08 in 11/105,111866,present,2024-02-08
ENG  2303 08 in 11/105,142975,present,2024-02-08
ENG  2302 07 in 04/108,84141,present,2024-02-08
ENG  2302 07 in 04/108,117884,present,2024-02-08
ENG  2302 07 in 04/108,102152,present,2024-02-08
ENG  1301 28 in 11/105,148220,present,2024-02-08
ENG  1301 28 in 11/105,144638,present,2024-02-08
ENG  1301 28 in 11/105,150002,present,2024-02-08
ENG  1301 28 in 11/105,112536,present,2024-02-08
ENG  1301 28 in 11/105,149162,present,2024-02-08
ENG  1301 28 in 11/105,147956,present,2024-02-08
ENG  1301 28 in 11/105,157159,absent,2024-02-08
ENG  1301 25 in 04/002,149394,present,2024-02-08
ENG  1301 25 in 04/002,146754,present,2024-02-08
ENG  1301 25 in 04/002,147619,present,2024-02-08
ENG  1301 25 in 04/002,154655,present,2024-02-08
ENG  1301 25 in 04/002,149919,present,2024-02-08
ENG  1301 25 in 04/002,147637,present,2024-02-08
ENG  1301 25 in 04/002,145089,present,2024-02-08
ENG  1301 25 in 04/002,146516,present,2024-02-08
ENG  1301 25 in 04/002,149800,present,2024-02-08
ENG  1301 25 in 04/002,145719,present,2024-02-08
ENG  1301 25 in 04/002,154268,absent,2024-02-08
ENG  1301 25 in 04/002,148513,absent,2024-02-08
ENG  1301 28 in 11/105,156512,present,2024-02-08
ENG  1301 25 in 04/002,146293,present,2024-02-08
ENG  1301 28 in 11/105,152935,present,2024-02-08
ENG  1301 28 in 11/105,153020,present,2024-02-08
EGR  3301 01 in 08B/217,85121,present,2024-02-08
EGR  3301 01 in 08B/217,98833,present,2024-02-08
EGR  3301 01 in 08B/217,90474,present,2024-02-08
EGR  3301 01 in 08B/217,85570,absent,2024-02-08
EGR  3301 01 in 08B/217,94638,absent,2024-02-08
EGR  3301 01 in 08B/217,96666,present,2024-02-08
EGR  3301 01 in 08B/217,85235,present,2024-02-08
EGR  3301 01 in 08B/217,84370,present,2024-02-08
EGR  3301 01 in 08B/217,85165,present,2024-02-08
EGR  3301 01 in 08B/217,96977,present,2024-02-08
ENG  1301 28 in 11/105,156091,present,2024-02-08
ENG  1301 28 in 11/105,125383,absent,2024-02-08
ENG  1301 28 in 11/105,152158,present,2024-02-08
ENG  1301 28 in 11/105,135538,present,2024-02-08
ENG  1301 28 in 11/105,145073,present,2024-02-08
ENG  1301 28 in 11/105,157549,present,2024-02-08
ENG  1301 28 in 11/105,151435,present,2024-02-08
ENG  1301 28 in 11/105,144316,present,2024-02-08
